,name,path,label
5275,0018.wav,./raw_data/negative/0018.wav,negative
5183,4765.wav,./raw_data/positive/4765.wav,positive
3161,2945.wav,./raw_data/positive/2945.wav,positive
1154,1138.wav,./raw_data/positive/1138.wav,positive
2380,2241.wav,./raw_data/positive/2241.wav,positive
89,0090.wav,./raw_data/positive/0090.wav,positive
4188,387.wav,./raw_data/positive/387.wav,positive
1379,1340.wav,./raw_data/positive/1340.wav,positive
3212,2991.wav,./raw_data/positive/2991.wav,positive
5961,0704.wav,./raw_data/negative/0704.wav,negative
2853,2668.wav,./raw_data/positive/2668.wav,positive
8937,3410.wav,./raw_data/negative/3410.wav,negative
2452,2306.wav,./raw_data/positive/2306.wav,positive
2713,2541.wav,./raw_data/positive/2541.wav,positive
7787,2376.wav,./raw_data/negative/2376.wav,negative
9022,3488.wav,./raw_data/negative/3488.wav,negative
6734,1428.wav,./raw_data/negative/1428.wav,negative
1165,1148.wav,./raw_data/positive/1148.wav,positive
380,0381.wav,./raw_data/positive/0381.wav,positive
8956,3428.wav,./raw_data/negative/3428.wav,negative
3856,3570.wav,./raw_data/positive/3570.wav,positive
7742,2335.wav,./raw_data/negative/2335.wav,negative
6445,1168.wav,./raw_data/negative/1168.wav,negative
922,0923.wav,./raw_data/positive/0923.wav,positive
9424,385.wav,./raw_data/negative/385.wav,negative
10056,4418.wav,./raw_data/negative/4418.wav,negative
5185,4767.wav,./raw_data/positive/4767.wav,positive
4625,4262.wav,./raw_data/positive/4262.wav,positive
1726,1653.wav,./raw_data/positive/1653.wav,positive
3706,3435.wav,./raw_data/positive/3435.wav,positive
3133,292.wav,./raw_data/positive/292.wav,positive
9849,4231.wav,./raw_data/negative/4231.wav,negative
2495,2345.wav,./raw_data/positive/2345.wav,positive
1770,1693.wav,./raw_data/positive/1693.wav,positive
7562,2173.wav,./raw_data/negative/2173.wav,negative
136,0137.wav,./raw_data/positive/0137.wav,positive
3176,2959.wav,./raw_data/positive/2959.wav,positive
7437,2060.wav,./raw_data/negative/2060.wav,negative
7926,2500.wav,./raw_data/negative/2500.wav,negative
1696,1626.wav,./raw_data/positive/1626.wav,positive
1613,1551.wav,./raw_data/positive/1551.wav,positive
6773,1463.wav,./raw_data/negative/1463.wav,negative
7100,1758.wav,./raw_data/negative/1758.wav,negative
4636,4272.wav,./raw_data/positive/4272.wav,positive
10905,139.wav,./raw_data/background/139.wav,background
1434,1390.wav,./raw_data/positive/1390.wav,positive
8757,3249.wav,./raw_data/negative/3249.wav,negative
8131,2686.wav,./raw_data/negative/2686.wav,negative
5623,0366.wav,./raw_data/negative/0366.wav,negative
208,0209.wav,./raw_data/positive/0209.wav,positive
915,0916.wav,./raw_data/positive/0916.wav,positive
2197,2077.wav,./raw_data/positive/2077.wav,positive
3819,3537.wav,./raw_data/positive/3537.wav,positive
9413,384.wav,./raw_data/negative/384.wav,negative
10595,4903.wav,./raw_data/negative/4903.wav,negative
10198,4546.wav,./raw_data/negative/4546.wav,negative
1314,1282.wav,./raw_data/positive/1282.wav,positive
1815,1733.wav,./raw_data/positive/1733.wav,positive
4035,3731.wav,./raw_data/positive/3731.wav,positive
8153,2705.wav,./raw_data/negative/2705.wav,negative
7626,2230.wav,./raw_data/negative/2230.wav,negative
8603,311.wav,./raw_data/negative/311.wav,negative
4607,4246.wav,./raw_data/positive/4246.wav,positive
3938,3644.wav,./raw_data/positive/3644.wav,positive
1419,1377.wav,./raw_data/positive/1377.wav,positive
5396,0139.wav,./raw_data/negative/0139.wav,negative
1073,1065.wav,./raw_data/positive/1065.wav,positive
3650,3385.wav,./raw_data/positive/3385.wav,positive
1346,1310.wav,./raw_data/positive/1310.wav,positive
7320,1956.wav,./raw_data/negative/1956.wav,negative
10002,437.wav,./raw_data/negative/437.wav,negative
8711,3207.wav,./raw_data/negative/3207.wav,negative
2320,2188.wav,./raw_data/positive/2188.wav,positive
3622,336.wav,./raw_data/positive/336.wav,positive
3921,3629.wav,./raw_data/positive/3629.wav,positive
10656,4959.wav,./raw_data/negative/4959.wav,negative
9661,4062.wav,./raw_data/negative/4062.wav,negative
334,0335.wav,./raw_data/positive/0335.wav,positive
2224,2100.wav,./raw_data/positive/2100.wav,positive
10969,203.wav,./raw_data/background/203.wav,background
7570,2180.wav,./raw_data/negative/2180.wav,negative
4309,3979.wav,./raw_data/positive/3979.wav,positive
8011,2578.wav,./raw_data/negative/2578.wav,negative
1047,1041.wav,./raw_data/positive/1041.wav,positive
2290,2160.wav,./raw_data/positive/2160.wav,positive
1479,1430.wav,./raw_data/positive/1430.wav,positive
1883,1795.wav,./raw_data/positive/1795.wav,positive
7153,1805.wav,./raw_data/negative/1805.wav,negative
5076,4669.wav,./raw_data/positive/4669.wav,positive
7890,2469.wav,./raw_data/negative/2469.wav,negative
8361,2893.wav,./raw_data/negative/2893.wav,negative
7983,2552.wav,./raw_data/negative/2552.wav,negative
3988,369.wav,./raw_data/positive/369.wav,positive
9676,4076.wav,./raw_data/negative/4076.wav,negative
2699,2529.wav,./raw_data/positive/2529.wav,positive
5565,0308.wav,./raw_data/negative/0308.wav,negative
5793,0536.wav,./raw_data/negative/0536.wav,negative
8716,3211.wav,./raw_data/negative/3211.wav,negative
7226,1871.wav,./raw_data/negative/1871.wav,negative
6269,1009.wav,./raw_data/negative/1009.wav,negative
4212,3891.wav,./raw_data/positive/3891.wav,positive
162,0163.wav,./raw_data/positive/0163.wav,positive
6651,1353.wav,./raw_data/negative/1353.wav,negative
8526,3040.wav,./raw_data/negative/3040.wav,negative
3335,3100.wav,./raw_data/positive/3100.wav,positive
793,0794.wav,./raw_data/positive/0794.wav,positive
10606,4913.wav,./raw_data/negative/4913.wav,negative
1127,1113.wav,./raw_data/positive/1113.wav,positive
2698,2528.wav,./raw_data/positive/2528.wav,positive
3730,3457.wav,./raw_data/positive/3457.wav,positive
9988,4357.wav,./raw_data/negative/4357.wav,negative
1878,1790.wav,./raw_data/positive/1790.wav,positive
6448,1170.wav,./raw_data/negative/1170.wav,negative
5195,4776.wav,./raw_data/positive/4776.wav,positive
7239,1883.wav,./raw_data/negative/1883.wav,negative
1431,1388.wav,./raw_data/positive/1388.wav,positive
5091,4682.wav,./raw_data/positive/4682.wav,positive
1471,1423.wav,./raw_data/positive/1423.wav,positive
986,0987.wav,./raw_data/positive/0987.wav,positive
5384,0127.wav,./raw_data/negative/0127.wav,negative
10133,4488.wav,./raw_data/negative/4488.wav,negative
4382,4043.wav,./raw_data/positive/4043.wav,positive
7918,2494.wav,./raw_data/negative/2494.wav,negative
1490,1440.wav,./raw_data/positive/1440.wav,positive
1226,1202.wav,./raw_data/positive/1202.wav,positive
3477,3229.wav,./raw_data/positive/3229.wav,positive
8119,2675.wav,./raw_data/negative/2675.wav,negative
8842,3325.wav,./raw_data/negative/3325.wav,negative
3196,2977.wav,./raw_data/positive/2977.wav,positive
9782,4171.wav,./raw_data/negative/4171.wav,negative
1416,1374.wav,./raw_data/positive/1374.wav,positive
6960,1631.wav,./raw_data/negative/1631.wav,negative
1606,1545.wav,./raw_data/positive/1545.wav,positive
7247,1890.wav,./raw_data/negative/1890.wav,negative
5168,4751.wav,./raw_data/positive/4751.wav,positive
1860,1774.wav,./raw_data/positive/1774.wav,positive
2896,2706.wav,./raw_data/positive/2706.wav,positive
1707,1636.wav,./raw_data/positive/1636.wav,positive
4685,4316.wav,./raw_data/positive/4316.wav,positive
2134,202.wav,./raw_data/positive/202.wav,positive
2792,2612.wav,./raw_data/positive/2612.wav,positive
3328,3095.wav,./raw_data/positive/3095.wav,positive
3238,3013.wav,./raw_data/positive/3013.wav,positive
1384,1345.wav,./raw_data/positive/1345.wav,positive
5264,0007.wav,./raw_data/negative/0007.wav,negative
6077,0820.wav,./raw_data/negative/0820.wav,negative
9964,4335.wav,./raw_data/negative/4335.wav,negative
10900,134.wav,./raw_data/background/134.wav,background
11006,240.wav,./raw_data/background/240.wav,background
7051,1713.wav,./raw_data/negative/1713.wav,negative
1019,1016.wav,./raw_data/positive/1016.wav,positive
365,0366.wav,./raw_data/positive/0366.wav,positive
949,0950.wav,./raw_data/positive/0950.wav,positive
7106,1763.wav,./raw_data/negative/1763.wav,negative
7732,2326.wav,./raw_data/negative/2326.wav,negative
10723,6.wav,./raw_data/negative/6.wav,negative
6406,1132.wav,./raw_data/negative/1132.wav,negative
2512,2360.wav,./raw_data/positive/2360.wav,positive
703,0704.wav,./raw_data/positive/0704.wav,positive
9269,371.wav,./raw_data/negative/371.wav,negative
10439,4763.wav,./raw_data/negative/4763.wav,negative
1919,1827.wav,./raw_data/positive/1827.wav,positive
7608,2214.wav,./raw_data/negative/2214.wav,negative
5908,0651.wav,./raw_data/negative/0651.wav,negative
10708,504.wav,./raw_data/negative/504.wav,negative
3683,3414.wav,./raw_data/positive/3414.wav,positive
6453,1175.wav,./raw_data/negative/1175.wav,negative
10149,4501.wav,./raw_data/negative/4501.wav,negative
1305,1274.wav,./raw_data/positive/1274.wav,positive
9521,3937.wav,./raw_data/negative/3937.wav,negative
2766,259.wav,./raw_data/positive/259.wav,positive
3546,3291.wav,./raw_data/positive/3291.wav,positive
5824,0567.wav,./raw_data/negative/0567.wav,negative
2895,2705.wav,./raw_data/positive/2705.wav,positive
3214,2993.wav,./raw_data/positive/2993.wav,positive
1311,128.wav,./raw_data/positive/128.wav,positive
1906,1815.wav,./raw_data/positive/1815.wav,positive
5062,4656.wav,./raw_data/positive/4656.wav,positive
1981,1883.wav,./raw_data/positive/1883.wav,positive
1714,1642.wav,./raw_data/positive/1642.wav,positive
2453,2307.wav,./raw_data/positive/2307.wav,positive
8502,3019.wav,./raw_data/negative/3019.wav,negative
3061,2855.wav,./raw_data/positive/2855.wav,positive
5005,4604.wav,./raw_data/positive/4604.wav,positive
8698,3196.wav,./raw_data/negative/3196.wav,negative
9456,3879.wav,./raw_data/negative/3879.wav,negative
10195,4543.wav,./raw_data/negative/4543.wav,negative
3711,344.wav,./raw_data/positive/344.wav,positive
6479,1199.wav,./raw_data/negative/1199.wav,negative
7020,1686.wav,./raw_data/negative/1686.wav,negative
2879,2691.wav,./raw_data/positive/2691.wav,positive
4234,3910.wav,./raw_data/positive/3910.wav,positive
10333,4668.wav,./raw_data/negative/4668.wav,negative
2590,2430.wav,./raw_data/positive/2430.wav,positive
8057,2619.wav,./raw_data/negative/2619.wav,negative
295,0296.wav,./raw_data/positive/0296.wav,positive
3533,328.wav,./raw_data/positive/328.wav,positive
959,0960.wav,./raw_data/positive/0960.wav,positive
9884,4263.wav,./raw_data/negative/4263.wav,negative
1424,1381.wav,./raw_data/positive/1381.wav,positive
7485,2103.wav,./raw_data/negative/2103.wav,negative
852,0853.wav,./raw_data/positive/0853.wav,positive
4831,4448.wav,./raw_data/positive/4448.wav,positive
6454,1176.wav,./raw_data/negative/1176.wav,negative
6548,1260.wav,./raw_data/negative/1260.wav,negative
6760,1451.wav,./raw_data/negative/1451.wav,negative
2903,2712.wav,./raw_data/positive/2712.wav,positive
1595,1535.wav,./raw_data/positive/1535.wav,positive
8197,2745.wav,./raw_data/negative/2745.wav,negative
7854,2436.wav,./raw_data/negative/2436.wav,negative
7703,230.wav,./raw_data/negative/230.wav,negative
8818,3303.wav,./raw_data/negative/3303.wav,negative
8689,3188.wav,./raw_data/negative/3188.wav,negative
9597,4004.wav,./raw_data/negative/4004.wav,negative
5661,0404.wav,./raw_data/negative/0404.wav,negative
7989,2558.wav,./raw_data/negative/2558.wav,negative
5221,66.wav,./raw_data/positive/66.wav,positive
3554,3299.wav,./raw_data/positive/3299.wav,positive
6803,1490.wav,./raw_data/negative/1490.wav,negative
3785,3506.wav,./raw_data/positive/3506.wav,positive
3532,3279.wav,./raw_data/positive/3279.wav,positive
6823,1508.wav,./raw_data/negative/1508.wav,negative
1042,1037.wav,./raw_data/positive/1037.wav,positive
9695,4093.wav,./raw_data/negative/4093.wav,negative
2941,2747.wav,./raw_data/positive/2747.wav,positive
8760,3251.wav,./raw_data/negative/3251.wav,negative
5664,0407.wav,./raw_data/negative/0407.wav,negative
4007,3706.wav,./raw_data/positive/3706.wav,positive
4577,4219.wav,./raw_data/positive/4219.wav,positive
2496,2346.wav,./raw_data/positive/2346.wav,positive
6437,1160.wav,./raw_data/negative/1160.wav,negative
7691,229.wav,./raw_data/negative/229.wav,negative
10945,179.wav,./raw_data/background/179.wav,background
5678,0421.wav,./raw_data/negative/0421.wav,negative
3471,3223.wav,./raw_data/positive/3223.wav,positive
5251,93.wav,./raw_data/positive/93.wav,positive
4928,4535.wav,./raw_data/positive/4535.wav,positive
2321,2189.wav,./raw_data/positive/2189.wav,positive
484,0485.wav,./raw_data/positive/0485.wav,positive
2633,247.wav,./raw_data/positive/247.wav,positive
5691,0434.wav,./raw_data/negative/0434.wav,negative
9743,4136.wav,./raw_data/negative/4136.wav,negative
8051,2613.wav,./raw_data/negative/2613.wav,negative
10029,4394.wav,./raw_data/negative/4394.wav,negative
4246,3921.wav,./raw_data/positive/3921.wav,positive
2332,2199.wav,./raw_data/positive/2199.wav,positive
10357,469.wav,./raw_data/negative/469.wav,negative
11072,306.wav,./raw_data/background/306.wav,background
1934,1840.wav,./raw_data/positive/1840.wav,positive
6964,1635.wav,./raw_data/negative/1635.wav,negative
10995,229.wav,./raw_data/background/229.wav,background
6413,1139.wav,./raw_data/negative/1139.wav,negative
10456,4779.wav,./raw_data/negative/4779.wav,negative
10016,4382.wav,./raw_data/negative/4382.wav,negative
5620,0363.wav,./raw_data/negative/0363.wav,negative
3211,2990.wav,./raw_data/positive/2990.wav,positive
5625,0368.wav,./raw_data/negative/0368.wav,negative
2371,2233.wav,./raw_data/positive/2233.wav,positive
8720,3215.wav,./raw_data/negative/3215.wav,negative
8133,2688.wav,./raw_data/negative/2688.wav,negative
1780,1701.wav,./raw_data/positive/1701.wav,positive
4338,4003.wav,./raw_data/positive/4003.wav,positive
3568,3310.wav,./raw_data/positive/3310.wav,positive
3044,284.wav,./raw_data/positive/284.wav,positive
1075,1067.wav,./raw_data/positive/1067.wav,positive
6643,1346.wav,./raw_data/negative/1346.wav,negative
9156,3608.wav,./raw_data/negative/3608.wav,negative
8277,2817.wav,./raw_data/negative/2817.wav,negative
3667,340.wav,./raw_data/positive/340.wav,positive
5397,0140.wav,./raw_data/negative/0140.wav,negative
5551,0294.wav,./raw_data/negative/0294.wav,negative
6069,0812.wav,./raw_data/negative/0812.wav,negative
6802,149.wav,./raw_data/negative/149.wav,negative
2024,1921.wav,./raw_data/positive/1921.wav,positive
3118,2906.wav,./raw_data/positive/2906.wav,positive
626,0627.wav,./raw_data/positive/0627.wav,positive
7748,2340.wav,./raw_data/negative/2340.wav,negative
8866,3347.wav,./raw_data/negative/3347.wav,negative
2629,2466.wav,./raw_data/positive/2466.wav,positive
1624,1561.wav,./raw_data/positive/1561.wav,positive
10657,496.wav,./raw_data/negative/496.wav,negative
3644,338.wav,./raw_data/positive/338.wav,positive
9432,3857.wav,./raw_data/negative/3857.wav,negative
10670,4971.wav,./raw_data/negative/4971.wav,negative
10697,4996.wav,./raw_data/negative/4996.wav,negative
377,0378.wav,./raw_data/positive/0378.wav,positive
14,0015.wav,./raw_data/positive/0015.wav,positive
10886,120.wav,./raw_data/background/120.wav,background
1282,1253.wav,./raw_data/positive/1253.wav,positive
7600,2207.wav,./raw_data/negative/2207.wav,negative
5003,4602.wav,./raw_data/positive/4602.wav,positive
8546,3059.wav,./raw_data/negative/3059.wav,negative
10003,4370.wav,./raw_data/negative/4370.wav,negative
2827,2644.wav,./raw_data/positive/2644.wav,positive
7667,2268.wav,./raw_data/negative/2268.wav,negative
1069,1061.wav,./raw_data/positive/1061.wav,positive
9750,4142.wav,./raw_data/negative/4142.wav,negative
10972,206.wav,./raw_data/background/206.wav,background
11042,276.wav,./raw_data/background/276.wav,background
5177,476.wav,./raw_data/positive/476.wav,positive
1789,171.wav,./raw_data/positive/171.wav,positive
327,0328.wav,./raw_data/positive/0328.wav,positive
5700,0443.wav,./raw_data/negative/0443.wav,negative
8536,305.wav,./raw_data/negative/305.wav,negative
1132,1118.wav,./raw_data/positive/1118.wav,positive
9303,3740.wav,./raw_data/negative/3740.wav,negative
2351,2215.wav,./raw_data/positive/2215.wav,positive
10922,156.wav,./raw_data/background/156.wav,background
3289,306.wav,./raw_data/positive/306.wav,positive
6824,1509.wav,./raw_data/negative/1509.wav,negative
494,0495.wav,./raw_data/positive/0495.wav,positive
6768,1459.wav,./raw_data/negative/1459.wav,negative
360,0361.wav,./raw_data/positive/0361.wav,positive
3281,3052.wav,./raw_data/positive/3052.wav,positive
2067,1960.wav,./raw_data/positive/1960.wav,positive
3629,3366.wav,./raw_data/positive/3366.wav,positive
10408,4735.wav,./raw_data/negative/4735.wav,negative
3269,3041.wav,./raw_data/positive/3041.wav,positive
10399,4727.wav,./raw_data/negative/4727.wav,negative
9689,4088.wav,./raw_data/negative/4088.wav,negative
7083,1742.wav,./raw_data/negative/1742.wav,negative
2385,2246.wav,./raw_data/positive/2246.wav,positive
878,0879.wav,./raw_data/positive/0879.wav,positive
5624,0367.wav,./raw_data/negative/0367.wav,negative
76,0077.wav,./raw_data/positive/0077.wav,positive
5925,0668.wav,./raw_data/negative/0668.wav,negative
8608,3114.wav,./raw_data/negative/3114.wav,negative
9694,4092.wav,./raw_data/negative/4092.wav,negative
6383,1111.wav,./raw_data/negative/1111.wav,negative
15,0016.wav,./raw_data/positive/0016.wav,positive
6957,1629.wav,./raw_data/negative/1629.wav,negative
8652,3154.wav,./raw_data/negative/3154.wav,negative
3777,35.wav,./raw_data/positive/35.wav,positive
6916,1592.wav,./raw_data/negative/1592.wav,negative
7438,2061.wav,./raw_data/negative/2061.wav,negative
7994,2562.wav,./raw_data/negative/2562.wav,negative
1795,1715.wav,./raw_data/positive/1715.wav,positive
5262,0005.wav,./raw_data/negative/0005.wav,negative
449,0450.wav,./raw_data/positive/0450.wav,positive
1864,1778.wav,./raw_data/positive/1778.wav,positive
7424,2049.wav,./raw_data/negative/2049.wav,negative
7680,228.wav,./raw_data/negative/228.wav,negative
